id,PC-1,PC-2,PC-3,PC-4,PC-5,genre,kmeans_10,kmeans_weighted_10,kmeans_20,kmeans_weighted_20
319347,0.698229503,0.263321857,0.52146779,-0.230964266,-0.088496788,15,3,8,2,6
59293,-0.332038179,0.184220116,0.329467952,-0.189826069,-0.033207174,14,9,1,12,15
334193,-0.122792516,-0.307596621,0.54288604,0.180968567,0.364159257,14,8,3,15,11
695189,-0.467717563,0.594642514,0.152097748,-0.252110218,-0.174364778,20,9,1,8,9
842802,-0.248956645,0.007871194,0.370927993,0.024376163,-0.111959069,14,9,4,6,1
170770,0.878899179,0.170831039,-0.363272044,-0.090412487,-0.098667384,15,3,8,3,7
46699,-0.303269547,0.206040613,0.050720031,-0.230289828,-0.041357634,14,9,1,12,15
61938,-0.012291409,-0.378283885,-0.276892844,0.076703826,-0.04773449,14,2,9,18,12
102050,-0.284118063,0.259531051,-0.232713356,-0.26700105,-0.037725498,9,4,6,17,9
208076,-0.309106221,0.112399356,0.435781553,-0.102960854,-0.122172249,15,9,4,6,1
303506,-0.167702329,-0.2329253,0.417906628,-0.091097078,-0.023470269,15,8,3,7,11
673621,-0.169267211,-0.296148394,0.521582964,-0.125269994,0.062026715,12,8,3,15,11
177060,-0.270432265,0.009564716,0.45975183,0.005215581,-0.099231097,14,8,4,6,1
817754,-0.119453198,-0.115143044,-0.144439594,-0.01206784,0.120281786,14,6,7,19,10
505047,0.629095343,0.612928428,0.090570192,-0.26539988,0.057354347,11,7,5,4,16
753507,-0.097028607,-0.29449281,0.165017238,0.085872945,0.040036591,12,1,3,7,13
820434,-0.183540607,-0.01457678,-0.081956334,-0.05923763,-0.134615265,15,9,1,8,15
14651,-0.359003557,0.474834637,-0.278284595,-0.254007029,-0.128240422,6,5,6,17,9
70715,-0.31895612,0.289296502,-0.057161464,-0.199230071,-0.106713307,14,9,1,8,9
98081,-0.398029802,0.439251729,0.188554711,0.00329994,-0.24201816,20,9,1,8,9
233066,-0.250186835,0.031857335,0.276153217,-0.018017055,0.000884198,14,9,4,6,1
376204,0.910765387,0.041248723,-0.339877403,-0.179119993,-0.042710797,15,3,8,3,7
789775,-0.416088999,0.430599424,0.378862829,-0.057398514,0.035357599,11,9,1,12,15
804476,0.620378829,0.585630628,0.089093278,-0.218829248,-0.202711458,20,7,5,4,16
931086,-0.296617692,0.310350448,-0.242676312,-0.192417511,-0.100987267,12,5,6,17,9
249973,-0.038556956,-0.274567456,-0.293040019,-0.067692206,0.244609009,14,10,9,16,12
265456,-0.289033613,0.195167893,-0.038102513,-0.202668659,-0.068353254,14,9,1,12,9
520545,-0.113095254,-0.338092541,0.352408266,0.241201301,-0.226209461,14,1,3,20,13
69986,-0.195920716,0.055832941,-0.188733826,-0.102972631,-0.099232648,6,5,6,5,17
501407,-0.117839849,-0.345434108,0.447465967,0.351346638,-0.254037465,14,1,3,20,13
822874,-0.221559409,0.18972651,-0.397884768,-0.031991833,-0.229641455,12,5,6,5,17
4852,-0.054500761,-0.253969672,-0.397071172,-0.18101995,0.073591633,12,6,9,19,20
61172,-0.097997547,-0.322960641,0.165988452,-0.124504558,0.168422068,14,8,3,15,11
149946,-0.334421115,0.219864695,0.424737248,-0.049434518,0.165585469,11,9,1,12,15
167517,-0.221717231,0.00604915,0.288594925,0.043356705,0.156744695,14,8,4,11,1
318882,-0.055335067,-0.334634432,-0.105474016,0.04324461,-0.109262833,6,2,2,13,8
643549,-0.294460485,0.450224929,-0.342559777,-0.052215984,0.336572785,11,4,6,17,17
780451,-0.205032935,0.14084989,-0.388947397,-0.205085295,-0.032209223,6,5,6,17,17
895136,0.025019425,-0.35058197,-0.457890029,0.135375324,0.091462363,14,6,9,18,18
1098,0.018647765,-0.399326855,-0.264449997,0.343099268,-0.095662974,14,2,2,14,8
83013,-0.104903598,-0.197400029,-0.227213978,-0.184634892,0.072900963,15,10,10,16,20
96613,-0.243246205,0.101889134,-0.016392765,-0.162319284,-0.051354045,14,9,1,12,15
198783,-0.297423874,0.172619967,0.057053376,-0.347779302,0.077415544,6,4,1,12,15
315339,0.009760013,-0.399694982,-0.268001819,0.302615385,-0.250279985,14,2,2,14,8
477875,-0.282046983,-0.006278673,0.459128862,-0.228732215,0.04793359,15,8,4,11,1
691371,-0.085831594,-0.415764901,0.368087642,0.220470447,-0.198563972,14,1,3,20,13
813946,0.002441204,-0.350751137,-0.178348388,0.475260892,-0.115493944,14,2,2,14,8
259529,-0.473065692,0.687590881,0.341307899,0.040273701,0.366545344,11,9,1,12,9
632233,-0.199632452,-0.201896817,0.501362447,-0.090549982,-0.010997597,6,8,4,7,11
303626,-0.028567452,-0.339444807,-0.286457786,0.055575343,-0.071287003,14,2,9,18,12
390532,-0.076724446,-0.360492854,0.082175875,-0.126567151,0.164230262,14,10,10,15,3
413524,-0.14081775,-0.262220873,0.337251429,-0.020214204,0.089425771,14,8,3,15,11
485135,0.033771896,-0.50375169,-0.251382937,-0.002534692,0.02388896,14,10,2,13,12
934367,-0.125785004,-0.359987356,0.540268115,0.242851458,-0.165550109,14,1,3,7,13
2592086,-0.193464452,0.104232134,-0.285871791,-0.029762697,-0.147642071,15,5,6,5,17
208774,-0.185087032,-0.181476868,0.410173864,-0.094694509,0.063695328,15,8,4,11,11
344275,-0.42958015,0.571282244,0.071576893,-0.028276691,-0.203923175,20,9,1,8,9
933458,-0.05205666,-0.330355316,-0.106440817,-0.093222491,0.002976258,15,10,10,16,3
105354,-0.001237944,-0.388578646,-0.270788494,0.142946103,-0.00582721,14,2,9,18,12
224186,-0.019823963,-0.446396591,-0.083113369,-0.119862378,0.108897526,14,10,10,16,3
322027,-0.306321111,0.39422723,-0.060309013,0.204719833,0.021791292,7,5,6,8,9
325357,0.037750948,-0.43389729,-0.446556888,0.09013166,-0.041097095,14,2,9,18,12
565634,0.625786928,0.368848133,0.589049217,-0.360816282,0.048238706,12,7,8,2,6
755918,0.733914597,0.213649253,0.446240187,-0.023690246,-0.099544441,14,3,8,2,6
777210,-0.033809216,-0.214492698,-0.490028612,-0.128725789,0.202644805,15,6,9,19,20
671953,-0.088308238,-0.154531283,-0.323976933,0.035381599,-0.101176355,14,6,9,9,18
936425,-0.171738397,-0.083680135,0.02485286,-0.018805488,-0.036039109,14,8,4,11,1
149515,-0.209571901,-0.002371454,0.005669613,-0.066611702,-0.101746414,14,9,1,6,15
510805,-0.075608627,-0.298921118,-0.113873887,-0.098593353,0.007276876,6,10,10,16,3
758601,-0.419301254,0.595231225,-0.119608027,-0.219270965,-0.176995447,20,5,6,8,9
495784,-0.242110416,0.137973753,-0.207169185,-0.25867954,-0.00659382,20,4,6,17,19
2040645,-0.18601924,-0.211728951,0.506140736,0.11792915,-0.203360526,14,1,3,7,11
19892,-0.082870415,-0.208748275,-0.12356193,0.14587386,0.011031238,14,2,2,10,8
28002,-0.115994128,-0.332136231,0.349690386,0.205244144,-0.251796964,14,1,3,20,13
69153,-0.256027645,0.355798099,-0.615464203,-0.115066613,-0.220805689,9,5,6,5,17
117064,-0.307160106,0.339422988,-0.248988077,-0.097931778,-0.227710987,14,5,6,5,9
665860,-0.012299293,-0.425892416,-0.083277224,0.201188814,-0.134164034,14,2,2,13,8
790820,-0.053447196,-0.052168337,-0.315830367,0.624637777,0.120768286,14,2,7,9,18
1340026,-0.053447196,-0.052168337,-0.315830367,0.624637777,0.120768286,8,2,7,9,18
243008,-0.041315609,-0.396894101,-4.85E-05,0.12666228,-0.098856863,14,2,2,13,8
312890,-0.080852449,-0.257262589,-0.121616879,-0.088083845,-0.01085833,14,10,10,16,3
131581,-0.212839485,0.177559638,-0.395632181,-0.10978342,-0.14077404,14,5,6,5,17
172167,-0.332802781,0.222904778,0.4181692,0.052529635,-0.155193919,14,9,1,6,15
277351,-0.148844679,0.004532961,-0.356553385,-0.075706137,0.003302751,14,6,7,19,14
490860,-0.095601618,-0.394456843,0.362215433,0.187275782,-0.209079705,14,1,3,20,13
502198,-0.016840318,-0.413598631,-0.180180865,-0.007891565,-0.031290139,6,2,2,13,12
538677,-0.156538085,-0.00961095,-0.355855432,-0.221939335,0.093469182,14,4,7,19,14
664378,-0.179273261,-0.002316171,-0.17684235,-0.064085241,-0.111522164,6,5,6,5,19
772745,0.003601915,-0.382822703,-0.27169264,0.153647985,-0.046567674,14,2,9,14,12
852855,-0.202899665,-0.142182762,0.49734989,0.071206196,0.053101965,14,8,4,7,1
2398414,-0.081298225,-0.242718613,-0.123974295,-0.009098787,-0.085397189,14,2,2,13,8
258000,-0.043546426,-0.346692796,-0.10235529,0.017716064,-0.096479226,15,2,2,13,8
2942900,0.033567133,-0.494048362,-0.345599214,0.005126593,-0.012467058,6,2,9,18,12
81619,-0.160750325,-0.232502632,0.326550205,-0.056852752,-0.041309966,6,8,3,7,11
166785,-0.376831648,0.302483098,0.396857641,-0.068854115,-0.169692485,14,9,1,6,15
376422,0.003505014,-0.34049965,-0.367864425,0.253035021,-0.05192026,14,2,9,14,18
806542,-0.292848369,0.215195749,-0.041307531,-0.147840065,-0.142209299,2,9,1,8,9
888730,-0.448751829,0.461761798,0.361011914,-0.253645839,-0.119109155,9,9,1,12,15
2130,-0.324490589,0.638935895,-0.27573255,0.674768671,-0.040712224,18,5,6,5,17
568137,-0.164097232,-0.186673765,0.516989806,0.244940918,0.212785958,14,1,3,7,11
664770,-0.178195398,-0.184555659,0.510046507,0.059733919,0.172894749,14,8,3,7,11
859589,-0.064230794,-0.388453699,0.086868368,-0.069799402,0.014519031,14,1,10,15,3
936190,-0.056009353,-0.25748157,-0.303411467,-0.001951227,-0.084710258,14,2,9,18,18
2986022,-0.156840881,-0.206446651,0.325668542,0.092589983,-0.093148885,14,1,3,7,11
119651,-0.338510313,0.285210684,0.416185726,-0.082384244,0.349442812,14,9,1,12,15
328014,-0.048752313,-0.362842738,-0.10133751,-0.229707881,0.185378832,16,10,10,16,3
359326,-0.04238448,-0.31957551,-0.003343336,0.210448582,0.169839554,14,2,2,13,8
567325,-0.465344073,0.576621482,0.345125812,-0.09294508,-0.080565695,11,9,1,12,15
798113,-0.02693004,-0.349683794,-0.284571895,-0.075912365,0.06823141,14,10,9,18,12
868616,0.064964938,-0.551903096,-0.331226947,0.088642994,-0.029296915,14,2,9,18,12
165011,-0.370085496,0.255963674,0.404633219,-0.187221974,-0.109004929,15,9,1,12,15
174822,-0.316121881,0.135525716,0.43270356,-0.154859074,0.024002772,14,9,4,11,15
540139,-0.333837344,0.149208826,0.427477929,-0.080595986,-0.152938049,12,9,1,6,15
628467,-0.073854855,-0.373058205,0.083082312,-0.173194148,0.105241908,14,10,10,15,3
760240,-0.310172459,0.67336418,-0.561415336,0.494506078,-0.053009825,18,5,6,5,17
130036,-0.227667463,0.127418705,-0.203145574,-0.0614028,-0.165343891,14,5,6,5,17
749970,0.006717915,-0.380639555,-0.266268419,0.307622975,-0.012018176,14,2,9,14,12
892771,-0.257800467,-0.06102474,0.470941811,-0.16346679,-0.014127464,15,8,4,11,1
938798,-0.11840425,-0.423257026,0.549502236,0.183458103,-0.197751397,14,1,3,7,13
943827,-0.032006896,-0.323302005,-0.289135094,-0.144863922,0.160338872,14,10,9,16,12
2014409,-0.177653274,-0.199301245,0.511380925,0.190638985,-0.012566583,14,1,3,7,11
763551,-0.435707337,0.646843848,-0.130416777,-0.090503486,-0.352003693,15,5,6,8,9
791483,-0.045471739,-0.289448529,-0.296196712,-0.091042824,0.0727173,6,10,9,18,12
831708,-0.206252958,0.127690709,-0.386800852,-0.201246436,-0.056167704,12,5,6,17,17
5441,-0.101045591,-0.322544577,0.355844867,0.358389796,-0.128496301,14,1,3,20,13
185948,-0.328951471,0.417027399,-0.264372146,-0.132632962,-0.237958762,20,5,6,5,9
802302,-0.180755241,-0.1108759,0.119381482,-0.174184123,0.059410568,15,8,4,11,1
848034,-0.287778034,0.14983902,0.062094161,-0.328977278,0.077225281,14,4,1,12,15
3595,-0.341769548,0.399156335,-0.076386937,0.023406155,-0.301960524,18,5,6,8,9
19297,-0.21226381,0.104960691,-0.19781615,-0.097529422,-0.087290841,14,5,6,5,17
187581,-0.154624467,-0.22579081,0.330089891,0.034979165,0.038843885,15,8,3,7,11
201760,-0.324505764,0.210624077,0.426986914,-0.07191557,0.200898672,11,9,1,11,15
207644,-0.072589353,-0.221112151,-0.311361474,-0.118453977,0.080254169,6,6,9,19,20
2385504,0.956067945,-0.090317167,-0.312120265,-0.223352228,0.030679577,12,3,8,3,7
52382,-0.074566778,-0.279937214,-0.115751394,0.01614035,0.003439061,14,2,2,13,8
97384,-0.00768029,-0.35782674,-0.278499624,0.181597203,-0.119393083,14,2,9,14,12
130932,-0.14064645,-0.097878289,-0.154639668,0.051831071,-0.161777132,14,2,7,9,2
137580,-0.002222789,-0.331779362,-0.274261497,0.282852611,0.055954211,14,2,9,14,18
276085,-0.309493095,0.151148281,0.245070277,-0.270531246,0.06783245,2,9,1,12,15
314113,-0.380970181,0.468733048,-0.094520708,-0.157081896,-0.221270486,18,5,6,8,9
766066,-0.281572309,0.385121539,-0.531271471,-0.08333562,-0.259751701,20,5,6,5,17
939567,-0.173797051,0.075137001,-0.37094303,-0.097802201,0.015840516,14,5,6,17,17
161808,-0.030017942,-0.31504176,-0.383887147,-0.149363517,0.059653592,6,6,9,18,12
366681,-0.104648245,-0.383838554,0.35919353,0.075158725,-0.107871077,14,1,3,7,13
368367,-0.306835475,0.405194931,-0.350226912,-0.098367325,-0.177543949,20,5,6,5,17
394806,-0.395836696,0.460421048,0.187615245,-0.014571965,-0.136700553,14,9,1,8,9
594665,-0.172077177,-0.098445561,0.025733753,-0.100825309,-0.038914699,15,8,4,11,1
686577,-0.305406644,0.044236222,0.448709934,-0.326048313,0.142667993,12,8,4,11,1
774588,-0.364119707,0.259454697,0.404717625,-0.16125969,-0.094593881,6,9,1,12,15
996127,-0.052941909,-0.299276534,-0.203725595,0.038140864,-0.12207406,14,2,2,14,8
162487,-0.229066487,-0.043374028,0.287005777,-0.069581194,-0.113274682,6,8,4,6,1
314600,-0.099376608,-0.130763263,-0.329121737,-0.051367452,-0.010608694,14,6,7,19,20
333648,-0.085299711,-0.361249037,0.364985743,0.223712638,0.024322186,14,1,3,7,13
607283,-0.191507168,0.056364355,-0.177053972,-0.137544873,0.316596788,12,4,6,1,19
18977,-0.335191514,0.179496115,0.421774744,0.021089314,-0.257369827,14,9,1,6,15
55128,-0.272841183,0.023520084,0.36324671,-0.242241453,0.076384456,14,8,4,11,1
141838,-0.145876442,-0.277800561,0.335173782,-0.104615928,0.042292907,14,8,3,15,11
153519,-0.293279812,0.218629882,-0.04097016,-0.263299547,0.050305928,6,4,1,12,9
514563,-0.145049398,-0.22517585,0.331382552,0.271166416,-0.21602101,14,1,3,20,13
626463,-0.039450571,-0.35760133,-0.098112715,0.214559906,-0.193175537,14,2,2,14,8
936946,-0.450742047,0.463565813,0.361702786,-0.328550605,-0.028600422,10,9,1,12,15
20278,-0.240357565,-0.02263038,0.281645719,-0.14736091,-0.029325693,15,8,4,11,1
81832,-0.151354448,-0.074649003,-0.160762919,-0.083164161,-0.050371263,14,4,7,19,2
182360,-0.351060796,0.255026831,0.316009716,-0.082909435,-0.157991611,15,9,1,6,15
20403,-0.269423606,0.221585571,-0.224185788,-0.314294746,0.034131096,6,4,6,17,19
75264,-0.040317341,-0.267502923,-0.104552699,0.427065746,-0.061645983,14,2,2,14,8
87113,-0.314117656,0.466008513,-0.549066973,-0.232073298,-0.140001467,6,5,6,5,17
129775,0.861028716,0.083342215,-0.167496552,-0.297451121,0.099907636,15,3,8,3,7
611877,-0.44786633,0.433197675,0.366771792,-0.342060423,-0.095402768,5,9,1,12,15
678339,-0.050479775,-0.362021937,-0.10061086,-0.083898472,0.044139893,14,10,10,16,3
748222,-0.043875951,-0.310713003,-0.102056022,0.242113571,-0.064319641,14,2,2,14,8
786613,-0.11890441,-0.348211645,0.353887325,0.200004662,-0.163353155,14,1,3,20,13
921710,-0.095175085,-0.126176534,-0.325750461,0.112404647,-0.093280704,14,6,7,9,18
945269,-0.46060028,0.934418239,-0.056707102,0.531431274,0.231979098,13,5,6,5,9
186185,-0.310238885,0.163517765,0.335674821,0.086806801,-0.330018039,14,9,1,6,15
409968,-0.275156032,0.097750187,0.257519989,-0.05262378,-0.16991286,6,9,1,6,15
868174,-0.164158625,-0.213644094,0.323573711,0.048776785,-0.154295783,6,1,3,7,11
1032082,-0.123638705,-0.225832467,0.052558077,-0.123586316,0.001525767,14,8,3,15,11
61480,-0.104942151,-0.143095324,-0.328828456,-0.088245023,-0.029515273,14,6,7,19,20
82013,-0.343281401,0.204407868,0.324014558,-0.236888479,-0.026281736,15,9,1,12,15
91650,-0.034981048,-0.171061917,-0.491881153,0.36850469,-0.161342387,14,2,9,9,18
108826,-0.241096908,0.051732388,-0.008296759,-0.279752149,0.045751981,15,4,1,12,15
158309,-0.127918889,-0.24731077,0.147586263,-0.091032696,0.02224398,14,8,3,15,11
333464,-0.115655046,-0.135201515,-0.141044524,0.086745754,0.007013945,14,2,2,10,2
848784,-0.30433753,0.390469685,-0.439402607,-0.351922443,0.077764072,6,4,6,17,17
946137,-0.162322948,0.038654779,-0.363789409,-0.15933312,0.07708598,14,4,7,19,14
149044,0.836999401,0.124308136,0.008739669,-0.137318434,0.02760604,15,3,8,3,7
169578,-0.113679493,-0.226760699,-0.131691973,-0.357110451,0.230294375,12,10,10,1,10
366164,-0.056264703,-0.355066504,-0.102903838,-0.203136686,0.142389725,15,10,10,16,3
610880,-0.066357281,-0.236290208,-0.308197712,-0.007992453,-0.094668559,6,6,9,18,18
838300,-0.342902329,0.163826869,0.422940926,-0.277127324,0.008432825,6,9,1,12,15
175992,0.821774685,-0.085982247,0.596471097,0.093440067,-0.22376142,14,3,8,2,5
396676,-0.242178245,0.000687557,0.27699897,-0.118522944,-0.068018532,6,8,4,11,1
522377,0.763169565,0.314189804,-0.032094261,-0.139270101,-0.098259618,14,7,8,3,16
816387,-0.231875913,0.058258874,-0.007809507,-0.204509306,0.028286332,14,4,1,12,15
3185359,-0.102532854,-0.388452776,0.360034739,0.047313548,-0.086452141,14,1,3,7,13
3462371,-0.084283219,-0.29700204,-0.023179148,-0.001266174,-0.077829794,6,1,2,13,3
54982,0.674669583,0.238786548,0.615296334,-0.474121515,0.159920062,12,3,8,2,6
68934,-0.160370628,0.07064735,-0.176772567,0.274994586,-0.074869506,11,5,6,9,2
228714,-0.443174104,0.568272564,0.06775839,0.001433317,-0.386314979,20,9,1,8,9
327765,-0.481262039,0.852554929,0.320782357,0.70362531,0.033876101,18,9,1,8,9
345734,-0.294547182,0.408493191,-0.535380492,-0.218978962,-0.124670555,20,5,6,5,17
768321,0.016199845,-0.418294357,-0.263834156,0.090867603,0.066605342,14,2,9,18,12
21744,-0.078239008,-0.179080241,-0.317853062,0.034283129,-0.062317942,14,6,9,18,18
107090,-0.256043656,-0.048136058,0.46922363,-0.061243552,-0.098179704,14,8,4,11,1
174557,-0.355847088,0.227540553,0.412048784,-0.183301623,-0.037621488,14,9,1,12,15
402872,-0.215233478,-0.046108985,0.487374343,0.033661998,0.40450428,15,8,4,11,1
493327,-0.091097444,-0.248382575,-0.124141191,-0.153369937,0.094220177,14,10,10,16,3
812711,-0.085700194,-0.140147524,-0.323705697,0.082787074,-0.084627592,14,6,7,9,18
822913,-0.220686294,-0.159721027,0.49150359,-0.190477893,0.060607937,12,8,4,11,11
934069,-0.250108709,0.21409521,-0.313858301,-0.218627717,-0.079540055,6,5,6,17,17
5882,-0.054917512,-0.263430251,-0.301888653,-0.012145618,-0.017285641,14,6,9,18,12
6320,-0.028894301,-0.214099318,-0.489196125,0.023090664,0.071247415,14,6,9,18,20
12472,-0.219508812,-0.065231276,0.292866901,-0.029730555,-0.025908588,14,8,4,11,1
35021,-0.264363862,0.019918803,0.270794056,-0.216679489,0.022598847,15,8,4,11,1
46814,-0.060405769,-0.322775341,-0.108472074,0.000205326,-0.071707404,6,2,2,13,8
52900,-0.285213739,0.031625727,0.454094995,-0.157449564,0.055348236,9,8,4,11,1
88180,-0.001840788,-0.484963174,-0.073561334,0.016595284,-0.025102597,14,2,2,13,3
317545,-0.126380454,-0.390078706,0.543537848,0.144632147,-0.103619827,14,1,3,7,13
765595,0.921577578,-0.028781395,-0.234446579,-0.129984698,-0.079120104,14,3,8,3,7
766094,-0.245679587,-0.013049129,0.373761497,-0.097628974,0.010421118,15,8,4,11,1
780258,-0.098629753,-0.173876802,-0.229836984,-0.01318523,-0.133632588,14,2,9,14,18
789514,0.629245169,0.343603418,0.59271981,-0.499100514,0.161107904,12,7,8,2,6
816900,-0.104483189,-0.127213216,-0.331231137,-0.14601983,0.047410761,14,6,7,19,20
829122,-0.137158218,-0.318966114,0.342693441,-0.174077586,0.119375926,14,8,3,15,11
3226468,0.694599423,0.273043697,0.519977243,-0.148110997,-0.174507028,15,3,8,2,6
181376,-0.154622153,-0.226150771,0.326943649,-0.253579239,0.278632853,14,8,3,15,11
187907,0.778913027,0.017024328,0.573045498,-0.250980624,0.027700554,12,3,8,2,5
670226,-0.13351856,-0.315251694,0.4381128,0.172774587,-0.180723713,14,1,3,7,13
38302,-0.100126072,-0.427132088,0.46104293,0.252364791,-0.199497988,14,1,3,20,13
104714,-0.240897795,0.148279304,0.368059427,0.363981276,0.290874551,8,8,4,6,1
159214,-0.21183368,-0.008975504,0.005247642,-0.143763506,-0.04384667,14,9,1,12,15
278644,-0.485371544,0.915768188,0.123585743,0.647026952,-0.00091694,18,5,6,8,9
340152,0.024017436,-0.49344057,-0.15986472,0.097235411,0.002875879,14,2,2,13,8
384675,-0.342504162,0.149995886,0.425321413,-0.307193098,0.053181564,15,9,1,11,15
617568,-0.221349891,0.005488896,0.001371596,-0.361748548,0.144385585,15,4,1,1,15
808214,-0.103306121,-0.061080855,-0.337513953,0.090629062,-0.001790814,14,6,7,9,14
961427,0.56961049,0.922064483,0.333227934,0.644799011,0.035942957,18,5,5,5,4
15318,-0.102154824,-0.211364753,-0.132285812,-0.038340012,-0.079554752,6,2,2,13,8
243474,-0.255611295,0.012695991,0.366004676,-0.112796496,-0.063159279,15,8,4,11,1
490952,0.060878333,-0.450470962,-0.437367587,0.386049354,-0.207981506,14,2,9,14,18
577531,-0.464491914,0.596419908,0.154900523,-0.314456848,0.030055796,9,9,1,12,9
2739175,0.648819217,0.406157513,0.492673349,-0.121542449,-0.232006907,15,7,8,2,6
3085111,-0.271692349,0.091821585,0.353765022,0.072741136,-0.234453136,14,9,4,6,1
70534,-0.232283962,0.224741059,-0.495749758,-0.206619694,-0.181308368,5,5,6,5,17
103484,-0.162203224,0.017386874,-0.362716912,-0.107729538,-0.098719893,14,5,7,5,14
128143,0.003527033,-0.33076363,-0.469066037,0.015022895,-0.105614108,15,6,9,18,18
208582,-0.257946839,0.179082258,-0.216379313,-0.232764796,-0.046713021,14,4,6,17,9
334644,-0.179110105,0.022970411,-0.173128602,-0.144723418,0.230071547,6,4,6,1,19
393345,-0.135567602,-0.257382043,0.337985633,0.336640701,-0.275720146,14,1,3,20,13
639621,-0.190480503,-0.144646555,0.309864023,-0.007512857,-0.082467294,12,1,4,7,1
